signal_ts,entry_ts,family,side,entry,stop,tp,risk,timeout_bars,session,exit_ts,exit_price,exit_reason,holding_bars,r_mult,split,year
2023-06-08 12:45:00+00:00,2023-06-08 13:00:00+00:00,sweep_reclaim,short,1946.815,1947.565,1945.315,0.75,12,london,2023-06-08 13:00:00+00:00,1945.315,tp,0,2.0,train,2023
2023-06-09 10:00:00+00:00,2023-06-09 10:15:00+00:00,rejection,long,1964.025,1963.355,1965.3650000000002,0.6700000000000728,12,london,2023-06-09 11:15:00+00:00,1963.355,sl,4,-1.0,train,2023
2023-06-09 11:45:00+00:00,2023-06-09 12:00:00+00:00,sweep_reclaim,long,1962.744,1962.528,1963.1759999999997,0.2159999999998945,12,london,2023-06-09 12:00:00+00:00,1963.1759999999997,tp,0,2.0,train,2023
2023-06-14 07:45:00+00:00,2023-06-14 08:00:00+00:00,sweep_reclaim,short,1944.355,1945.355,1942.355,1.0,12,london,2023-06-14 08:15:00+00:00,1945.355,sl,1,-1.0,train,2023
2023-06-14 08:45:00+00:00,2023-06-14 09:00:00+00:00,sweep_reclaim,short,1946.165,1946.694,1945.107,0.5289999999999964,12,london,2023-06-14 09:00:00+00:00,1946.694,sl,0,-1.0,train,2023
2023-06-14 09:00:00+00:00,2023-06-14 09:15:00+00:00,rejection,short,1946.664,1946.945,1946.102,0.28099999999994907,12,london,2023-06-14 09:15:00+00:00,1946.945,sl,0,-1.0,train,2023
2023-06-14 09:45:00+00:00,2023-06-14 10:00:00+00:00,sweep_reclaim,short,1947.204,1947.735,1946.142,0.5309999999999491,12,london,2023-06-14 10:45:00+00:00,1947.735,sl,3,-1.0,train,2023
2023-06-14 12:00:00+00:00,2023-06-14 12:15:00+00:00,sweep_reclaim,short,1948.555,1949.325,1947.015,0.7699999999999818,12,london,2023-06-14 12:30:00+00:00,1947.015,tp,1,2.0,train,2023
2023-06-15 09:30:00+00:00,2023-06-15 09:45:00+00:00,rejection,short,1933.705,1935.635,1929.8449999999998,1.9300000000000637,12,london,2023-06-15 10:00:00+00:00,1935.635,sl,1,-1.0,train,2023
2023-06-15 10:45:00+00:00,2023-06-15 11:00:00+00:00,rejection,short,1935.474,1935.995,1934.432,0.5209999999999582,12,london,2023-06-15 11:00:00+00:00,1934.432,tp,0,2.0,train,2023
2023-06-16 08:00:00+00:00,2023-06-16 08:15:00+00:00,sweep_reclaim,long,1957.005,1956.698,1957.6190000000001,0.30700000000001637,12,london,2023-06-16 08:15:00+00:00,1956.698,sl,0,-1.0,train,2023
2023-06-16 11:15:00+00:00,2023-06-16 11:30:00+00:00,rejection,long,1956.065,1955.925,1956.3450000000003,0.14000000000010004,12,london,2023-06-16 11:30:00+00:00,1955.925,sl,0,-1.0,train,2023
2023-06-16 12:30:00+00:00,2023-06-16 12:45:00+00:00,compression_expansion,long,1956.565,1954.545,1960.605,2.019999999999982,12,london,2023-06-16 13:30:00+00:00,1960.605,tp,3,2.0,train,2023
2023-06-20 07:15:00+00:00,2023-06-20 07:30:00+00:00,rejection,short,1951.975,1952.545,1950.8349999999996,0.5700000000001637,12,london,2023-06-20 07:30:00+00:00,1950.8349999999996,tp,0,2.0,train,2023
2023-06-20 08:15:00+00:00,2023-06-20 08:30:00+00:00,rejection,short,1950.345,1951.495,1948.0450000000003,1.1499999999998636,12,london,2023-06-20 08:30:00+00:00,1948.0450000000003,tp,0,2.0,train,2023
2023-06-20 12:15:00+00:00,2023-06-20 12:30:00+00:00,compression_expansion,short,1947.795,1951.025,1941.335,3.230000000000018,12,london,2023-06-20 13:30:00+00:00,1951.025,sl,4,-1.0,train,2023
2023-06-21 07:30:00+00:00,2023-06-21 07:45:00+00:00,rejection,short,1937.245,1937.885,1935.9649999999997,0.6400000000001,12,london,2023-06-21 07:45:00+00:00,1937.885,sl,0,-1.0,train,2023
2023-06-21 08:45:00+00:00,2023-06-21 09:00:00+00:00,rejection,short,1937.095,1937.595,1936.095,0.5,12,london,2023-06-21 09:00:00+00:00,1936.095,tp,0,2.0,train,2023
2023-06-21 09:45:00+00:00,2023-06-21 10:00:00+00:00,sweep_reclaim,short,1937.075,1938.145,1934.9350000000002,1.0699999999999363,12,london,2023-06-21 12:15:00+00:00,1934.9350000000002,tp,9,2.0,train,2023
2023-06-22 07:00:00+00:00,2023-06-22 07:15:00+00:00,rejection,short,1933.605,1933.975,1932.8650000000002,0.36999999999989086,12,london,2023-06-22 07:30:00+00:00,1932.8650000000002,tp,1,2.0,train,2023
2023-06-22 07:45:00+00:00,2023-06-22 08:00:00+00:00,rejection,short,1933.145,1933.915,1931.605,0.7699999999999818,12,london,2023-06-22 08:15:00+00:00,1931.605,tp,1,2.0,train,2023
2023-06-22 09:45:00+00:00,2023-06-22 10:00:00+00:00,rejection,short,1932.545,1933.265,1931.105,0.7200000000000273,12,london,2023-06-22 10:00:00+00:00,1933.265,sl,0,-1.0,train,2023
2023-06-22 10:15:00+00:00,2023-06-22 10:30:00+00:00,rejection,short,1932.724,1933.535,1931.1019999999996,0.8110000000001492,12,london,2023-06-22 10:45:00+00:00,1933.535,sl,1,-1.0,train,2023
2023-06-22 10:45:00+00:00,2023-06-22 11:00:00+00:00,rejection,short,1932.845,1934.165,1930.2050000000002,1.3199999999999363,12,london,2023-06-22 12:00:00+00:00,1930.2050000000002,tp,4,2.0,train,2023
2023-06-22 12:45:00+00:00,2023-06-22 13:00:00+00:00,rejection,short,1928.558,1929.705,1926.2640000000001,1.1469999999999345,12,london,2023-06-22 13:00:00+00:00,1929.705,sl,0,-1.0,train,2023
2023-06-23 09:30:00+00:00,2023-06-23 09:45:00+00:00,rejection,short,1911.805,1913.115,1909.1850000000002,1.3099999999999454,12,london,2023-06-23 11:30:00+00:00,1913.115,sl,7,-1.0,train,2023
2023-06-23 12:45:00+00:00,2023-06-23 13:00:00+00:00,rejection,short,1915.695,1917.905,1911.2749999999999,2.2100000000000364,12,london,2023-06-23 14:30:00+00:00,1917.905,sl,6,-1.0,train,2023
2023-06-27 07:45:00+00:00,2023-06-27 08:00:00+00:00,sweep_reclaim,short,1922.725,1923.675,1920.8249999999998,0.9500000000000455,12,london,2023-06-27 08:15:00+00:00,1923.675,sl,1,-1.0,train,2023
2023-06-28 07:00:00+00:00,2023-06-28 07:15:00+00:00,sweep_reclaim,short,1915.395,1915.535,1915.1149999999998,0.14000000000010004,12,london,2023-06-28 07:15:00+00:00,1915.535,sl,0,-1.0,train,2023
2023-06-28 10:00:00+00:00,2023-06-28 10:15:00+00:00,rejection,short,1915.065,1915.955,1913.2850000000003,0.8899999999998727,12,london,2023-06-28 10:30:00+00:00,1915.955,sl,1,-1.0,train,2023
2023-06-28 12:45:00+00:00,2023-06-28 13:00:00+00:00,rejection,short,1915.505,1915.715,1915.0850000000005,0.209999999999809,12,london,2023-06-28 13:00:00+00:00,1915.715,sl,0,-1.0,train,2023
2023-06-29 07:15:00+00:00,2023-06-29 07:30:00+00:00,compression_expansion,short,1907.974,1910.065,1903.7919999999997,2.091000000000122,12,london,2023-06-29 08:00:00+00:00,1910.065,sl,2,-1.0,train,2023
2023-06-29 08:30:00+00:00,2023-06-29 08:45:00+00:00,sweep_reclaim,short,1911.914,1911.995,1911.7520000000002,0.0809999999999036,12,london,2023-06-29 08:45:00+00:00,1911.995,sl,0,-1.0,train,2023
2023-06-29 09:45:00+00:00,2023-06-29 10:00:00+00:00,rejection,short,1905.655,1909.665,1897.635,4.009999999999991,12,london,2023-06-29 13:00:00+00:00,1903.455,timeout,12,0.5486284289276934,train,2023
2023-07-03 07:15:00+00:00,2023-07-03 07:30:00+00:00,sweep_reclaim,long,1918.405,1917.12,1920.9750000000001,1.2850000000000819,12,london,2023-07-03 08:00:00+00:00,1917.12,sl,2,-1.0,train,2023
2023-07-03 08:15:00+00:00,2023-07-03 08:30:00+00:00,sweep_reclaim,long,1916.945,1916.585,1917.6649999999997,0.35999999999989996,12,london,2023-07-03 08:30:00+00:00,1916.585,sl,0,-1.0,train,2023
2023-07-03 08:30:00+00:00,2023-07-03 08:45:00+00:00,sweep_reclaim,long,1917.145,1915.988,1919.4589999999998,1.1569999999999254,12,london,2023-07-03 09:45:00+00:00,1915.988,sl,4,-1.0,train,2023
2023-07-04 08:15:00+00:00,2023-07-04 08:30:00+00:00,rejection,long,1921.685,1920.775,1923.5049999999997,0.9099999999998545,12,london,2023-07-04 09:15:00+00:00,1920.775,sl,3,-1.0,train,2023
2023-07-04 11:30:00+00:00,2023-07-04 11:45:00+00:00,compression_expansion,long,1923.195,1922.675,1924.235,0.5199999999999818,12,london,2023-07-04 12:00:00+00:00,1924.235,tp,1,2.0,train,2023
2023-07-06 08:15:00+00:00,2023-07-06 08:30:00+00:00,sweep_reclaim,short,1917.575,1917.688,1917.349,0.11300000000005639,12,london,2023-07-06 08:30:00+00:00,1917.688,sl,0,-1.0,train,2023
